Customer_ID,Cust_Full_Name,Cust_Address,Cust_Email,Cust_Phone_Number
C3117,Douglas Hill,"5263 Highland Ave, Dallas, CA 95101",douglas3117@customer.com,408-611-3749
C3118,Maria Ramirez,"2742 Main St, Dallas, NY 60601",maria3118@customer.com,312-576-9003
C3119,Harold Lee,"6602 Highland Ave, Phoenix, NY 75201",harold3119@customer.com,718-125-7670
C3120,Nicole Rodriguez,"6760 Park Blvd, Chicago, PA 78201",nicole3120@customer.com,718-185-3802
C3121,Alexander King,"6246 Sunset Rd, Phoenix, TX 77001",alexander3121@customer.com,713-676-6009
C3122,Megan Hall,"5791 Broadway, Chicago, NY 60601",megan3122@customer.com,312-233-3379
C3123,Samuel Hernandez,"5719 Maple Dr, Philadelphia, NY 78201",samuel3123@customer.com,646-939-2640
C3124,Dorothy Perez,"653 Maple Dr, New York, TX 85001",dorothy3124@customer.com,602-405-7063
C3125,Frank Wright,"3678 Washington St, San Diego, IL 75201",frank3125@customer.com,415-335-2274
C3126,Sophia Lewis,"4546 Cedar Ln, San Jose, IL 60601",sophia3126@customer.com,312-856-8091
C3127,Lawrence Lee,"1595 Broadway, Dallas, CA 78201",lawrence3127@customer.com,512-494-5471
C3128,Alice Torres,"1761 Washington St, New York, IL 92101",alice3128@customer.com,619-285-5897
C3129,Arthur Flores,"2840 Sunset Rd, San Diego, PA 60601",arthur3129@customer.com,312-326-1666
C3130,Ruth Gonzalez,"1854 Lakeview Dr, Dallas, CA 60601",ruth3130@customer.com,312-474-3044
C3131,Philip Wright,"9950 Broadway, Los Angeles, TX 19101",philip3131@customer.com,215-207-7639
C3132,Diana Thompson,"5938 Cedar Ln, Philadelphia, IL 60601",diana3132@customer.com,312-201-8373
C3133,Roger Gonzalez,"8505 Park Blvd, Phoenix, TX 78201",roger3133@customer.com,718-122-4160
C3134,Natalie Martinez,"4340 Sunset Rd, San Antonio, CA 95101",natalie3134@customer.com,408-587-5220
C3135,Benjamin Lee,"9839 Highland Ave, Phoenix, PA 78201",benjamin3135@customer.com,646-132-8893
C3136,Virginia Lee,"3850 Washington St, San Antonio, TX 60601",virginia3136@customer.com,312-607-2318
C3137,Bruce White,"3209 Highland Ave, San Jose, IL 60601",bruce3137@customer.com,312-383-3755
C3138,Madison Perez,"3922 Highland Ave, San Diego, NY 90001",madison3138@customer.com,323-211-7449
C3139,Adam Rivera,"4520 Maple Dr, Los Angeles, IL 10001",adam3139@customer.com,212-266-3509
C3140,Abigail Wright,"8668 Elm St, Los Angeles, CA 10001",abigail3140@customer.com,212-844-9788
C3141,Gerald Ramirez,"3496 Lakeview Dr, Chicago, AZ 77001",gerald3141@customer.com,713-627-7668
C3142,Lauren Jones,"503 Lakeview Dr, Phoenix, AZ 77001",lauren3142@customer.com,713-265-4453
C3143,Keith Thomas,"7201 Elm St, San Antonio, NY 78201",keith3143@customer.com,305-926-2463
C3144,Isabella Hall,"2364 Maple Dr, San Diego, NY 78201",isabella3144@customer.com,305-378-2786
C3145,Terry Gonzalez,"8187 Elm St, San Diego, CA 85001",terry3145@customer.com,602-622-8982
C3146,Jane Anderson,"5888 Main St, San Diego, PA 60601",jane3146@customer.com,312-709-8213
C3147,Wayne Moore,"7006 Washington St, Dallas, PA 77001",wayne3147@customer.com,713-844-7297
C3148,Amy Clark,"1745 Cedar Ln, Dallas, TX 75201",amy3148@customer.com,415-624-7204
C3149,Ralph Nelson,"633 Main St, Los Angeles, IL 77001",ralph3149@customer.com,713-708-6363
C3150,Cynthia Moore,"9263 Maple Dr, Houston, CA 78201",cynthia3150@customer.com,512-305-9866
C3151,Smith Moore,"9589 Main St, Philadelphia, TX 95101",smith3151@customer.com,408-796-6998
C3152,Johnson Flores,"913 Cedar Ln, Chicago, CA 19101",johnson3152@customer.com,215-634-3297
C3153,Williams Gomez,"3964 Park Blvd, Phoenix, AZ 95101",williams3153@customer.com,408-643-2249
C3154,Brown Walker,"8937 Broadway, Chicago, TX 75201",brown3154@customer.com,305-327-7381
C3155,Jones Campbell,"4919 Highland Ave, San Antonio, TX 90001",jones3155@customer.com,323-604-3805
C3156,Garcia Anderson,"2667 Broadway, Houston, TX 85001",garcia3156@customer.com,602-554-3630
C3157,Miller Thomas,"9595 Cedar Ln, San Jose, AZ 77001",miller3157@customer.com,713-674-3217
C3158,Davis Wilson,"6367 Washington St, San Antonio, PA 75201",davis3158@customer.com,305-823-8498
C3159,Rodriguez Sanchez,"7238 Cedar Ln, San Jose, IL 77001",rodriguez3159@customer.com,713-959-4145
C3160,Martinez Jackson,"8563 Cedar Ln, San Jose, CA 75201",martinez3160@customer.com,305-268-4862
C3161,Hernandez Jackson,"5555 Broadway, Houston, IL 90001",hernandez3161@customer.com,323-895-3301
C3162,Lopez Brown,"1303 Broadway, Phoenix, IL 19101",lopez3162@customer.com,215-530-9580
C3163,Gonzalez Gonzalez,"1266 Cedar Ln, San Antonio, TX 19101",gonzalez3163@customer.com,215-647-2423
C3164,Wilson Allen,"1742 Washington St, Phoenix, NY 95101",wilson3164@customer.com,408-636-2647
C3165,Anderson Gomez,"9638 Elm St, San Diego, AZ 60601",anderson3165@customer.com,312-837-5841
C3166,Thomas Hill,"3183 Maple Dr, San Antonio, CA 60601",thomas3166@customer.com,312-855-7362
C3167,Taylor Lee,"1670 Lakeview Dr, Los Angeles, CA 19101",taylor3167@customer.com,215-817-5784
C3168,Moore Hernandez,"7916 Cedar Ln, San Antonio, CA 19101",moore3168@customer.com,215-438-9021
C3169,Jackson Harris,"6052 Highland Ave, Dallas, TX 92101",jackson3169@customer.com,619-632-1937
C3170,Martin Martin,"1986 Sunset Rd, Dallas, CA 92101",martin3170@customer.com,619-353-7182
C3171,Peter Allen,"7489 Park Blvd, Houston, TX 95101",peter3171@customer.com,408-812-7211
C3172,Victoria Wright,"339 Highland Ave, New York, IL 78201",victoria3172@customer.com,415-175-7658
C3173,Raymond Thompson,"6374 Highland Ave, Phoenix, CA 60601",raymond3173@customer.com,312-294-4363
C3174,Julia Adams,"2064 Cedar Ln, Dallas, IL 95101",julia3174@customer.com,408-525-7550
C3175,Scott Brown,"2122 Broadway, San Antonio, TX 95101",scott3175@customer.com,408-327-7942
C3176,Grace Garcia,"8043 Broadway, Chicago, PA 95101",grace3176@customer.com,408-982-4745
C3177,Dennis Garcia,"1084 Cedar Ln, Dallas, AZ 19101",dennis3177@customer.com,215-514-9844
C3178,Evelyn Hernandez,"5687 Park Blvd, Houston, TX 85001",evelyn3178@customer.com,602-499-3305
C3179,Gregory Carter,"9664 Elm St, San Jose, CA 19101",gregory3179@customer.com,215-987-3847
C3180,Anna White,"616 Elm St, Los Angeles, CA 77001",anna3180@customer.com,713-148-9623
C3181,Walter Lopez,"6194 Maple Dr, Dallas, CA 90001",walter3181@customer.com,323-460-2470
C3182,Rose Martinez,"1625 Washington St, Houston, PA 77001",rose3182@customer.com,713-648-1479
C3183,Patrick Sanchez,"9521 Highland Ave, Philadelphia, AZ 78201",patrick3183@customer.com,646-248-5196
C3184,Judith Robinson,"6648 Main St, New York, CA 75201",judith3184@customer.com,305-522-9576
C3185,Henry Davis,"7669 Lakeview Dr, Dallas, IL 10001",henry3185@customer.com,212-347-9742
C3186,Christina Johnson,"8394 Lakeview Dr, San Jose, CA 95101",christina3186@customer.com,408-994-9318
C3187,Douglas Martinez,"9362 Elm St, Chicago, TX 95101",douglas3187@customer.com,408-793-9760
C3188,Maria Adams,"5056 Broadway, Los Angeles, PA 10001",maria3188@customer.com,212-178-9489
C3189,Harold Williams,"8446 Park Blvd, Chicago, TX 78201",harold3189@customer.com,415-525-4681
C3190,Nicole Roberts,"3787 Park Blvd, San Diego, TX 77001",nicole3190@customer.com,713-916-5471
C3191,Alexander Gomez,"7913 Elm St, San Antonio, TX 77001",alexander3191@customer.com,713-638-1297
C3192,Megan Adams,"8159 Elm St, San Diego, IL 90001",megan3192@customer.com,323-529-2693
C3193,Samuel Moore,"714 Washington St, New York, PA 85001",samuel3193@customer.com,602-598-6483
C3194,Dorothy Jackson,"7436 Elm St, Los Angeles, CA 60601",dorothy3194@customer.com,312-313-5256
C3195,Frank Garcia,"8340 Washington St, New York, CA 78201",frank3195@customer.com,646-491-6806
C3196,Sophia Sanchez,"9674 Park Blvd, Phoenix, PA 77001",sophia3196@customer.com,713-958-7263
C3197,Lawrence Torres,"5947 Washington St, Houston, CA 75201",lawrence3197@customer.com,646-951-6706
C3198,Alice Brown,"8418 Broadway, Los Angeles, CA 10001",alice3198@customer.com,212-403-8926
C3199,Arthur Martinez,"2520 Washington St, Los Angeles, NY 95101",arthur3199@customer.com,408-775-7804
C3200,Ruth Walker,"759 Maple Dr, Phoenix, PA 85001",ruth3200@customer.com,602-491-6535
C3201,Philip Wright,"2851 Park Blvd, Dallas, PA 75201",philip3201@customer.com,646-975-7384
C3202,Diana Thompson,"1946 Main St, San Antonio, CA 92101",diana3202@customer.com,619-695-6495
C3203,Roger Taylor,"1151 Elm St, Chicago, TX 60601",roger3203@customer.com,312-740-4499
C3204,Natalie Young,"9293 Lakeview Dr, Philadelphia, CA 75201",natalie3204@customer.com,512-910-6698
C3205,Benjamin Wright,"1062 Highland Ave, San Diego, NY 75201",benjamin3205@customer.com,718-148-4460
C3206,Virginia Anderson,"2956 Sunset Rd, New York, AZ 85001",virginia3206@customer.com,602-745-2841
C3207,Bruce Wilson,"4472 Maple Dr, San Jose, TX 92101",bruce3207@customer.com,619-532-7211
C3208,Madison Thompson,"7572 Highland Ave, Los Angeles, TX 78201",madison3208@customer.com,305-456-8377
C3209,Adam Wilson,"6656 Cedar Ln, Philadelphia, AZ 78201",adam3209@customer.com,512-428-2492
C3210,Abigail Campbell,"5688 Broadway, Chicago, CA 60601",abigail3210@customer.com,312-891-2955
C3211,Gerald Clark,"7703 Elm St, Houston, CA 10001",gerald3211@customer.com,212-716-1861
C3212,Lauren Brown,"5813 Lakeview Dr, San Antonio, CA 19101",lauren3212@customer.com,215-944-8483
C3213,Keith Wright,"4561 Park Blvd, Houston, NY 60601",keith3213@customer.com,312-423-3038
C3214,Isabella Nguyen,"9950 Lakeview Dr, San Antonio, TX 60601",isabella3214@customer.com,312-417-7430
C3215,Terry Hill,"3374 Highland Ave, New York, TX 78201",terry3215@customer.com,718-791-3039
C3216,Jane Brown,"9654 Washington St, Houston, CA 19101",jane3216@customer.com,215-876-1634
C3217,Wayne Ramirez,"7824 Cedar Ln, Dallas, TX 95101",wayne3217@customer.com,408-720-2928
C3218,Amy Gonzalez,"1231 Maple Dr, San Diego, IL 90001",amy3218@customer.com,323-192-8351
C3219,Ralph Hernandez,"7721 Sunset Rd, Dallas, CA 95101",ralph3219@customer.com,408-468-3132
C3220,Cynthia Gonzalez,"8388 Highland Ave, Dallas, CA 78201",cynthia3220@customer.com,718-169-6610
C3221,Smith Perez,"9634 Lakeview Dr, Houston, PA 19101",smith3221@customer.com,215-465-9559
C3222,Johnson Clark,"9707 Park Blvd, San Diego, TX 77001",johnson3222@customer.com,713-820-5252
C3223,Williams Martin,"5517 Cedar Ln, Philadelphia, TX 92101",williams3223@customer.com,619-256-1332
C3224,Brown Perez,"4922 Cedar Ln, Philadelphia, TX 75201",brown3224@customer.com,718-748-1881
C3225,Jones Brown,"4732 Sunset Rd, Chicago, TX 78201",jones3225@customer.com,718-393-6906
C3226,Garcia Hall,"8706 Maple Dr, San Diego, CA 75201",garcia3226@customer.com,305-985-3003
C3227,Miller Moore,"6995 Main St, San Antonio, TX 78201",miller3227@customer.com,415-321-2317
C3228,Davis King,"6155 Cedar Ln, Dallas, CA 95101",davis3228@customer.com,408-640-9453
C3229,Rodriguez Gonzalez,"5256 Washington St, Phoenix, AZ 60601",rodriguez3229@customer.com,312-228-1818
C3230,Martinez Jackson,"7884 Sunset Rd, San Jose, PA 10001",martinez3230@customer.com,212-746-1559
C3231,Hernandez Jones,"8997 Washington St, San Antonio, TX 90001",hernandez3231@customer.com,323-938-3257
C3232,Lopez Jackson,"6111 Main St, San Antonio, CA 95101",lopez3232@customer.com,408-558-9985
C3233,Gonzalez Roberts,"3779 Washington St, Phoenix, CA 19101",gonzalez3233@customer.com,215-872-5631
C3234,Wilson Davis,"5771 Sunset Rd, Philadelphia, CA 75201",wilson3234@customer.com,415-586-1822
C3235,Anderson Adams,"474 Sunset Rd, Phoenix, PA 92101",anderson3235@customer.com,619-523-4476
C3236,Thomas Flores,"2483 Park Blvd, Dallas, TX 10001",thomas3236@customer.com,212-572-9855
C3237,Taylor Scott,"1982 Washington St, New York, PA 77001",taylor3237@customer.com,713-583-6111
C3238,Moore Lee,"8379 Main St, Philadelphia, CA 75201",moore3238@customer.com,305-569-9066
C3239,Jackson Walker,"4126 Lakeview Dr, Houston, AZ 95101",jackson3239@customer.com,408-570-1925
C3240,Martin Ramirez,"8959 Broadway, Los Angeles, IL 78201",martin3240@customer.com,512-592-1946
C3241,Peter Flores,"6109 Washington St, Philadelphia, CA 78201",peter3241@customer.com,415-989-5593
C3242,Victoria Davis,"7961 Sunset Rd, Los Angeles, PA 90001",victoria3242@customer.com,323-141-6538
C3243,Raymond Baker,"7739 Cedar Ln, Chicago, PA 90001",raymond3243@customer.com,323-287-9763
C3244,Julia Hill,"9962 Washington St, San Diego, TX 10001",julia3244@customer.com,212-389-5909
C3245,Scott Young,"5870 Lakeview Dr, Phoenix, CA 75201",scott3245@customer.com,415-100-5980
C3246,Grace Thomas,"2652 Park Blvd, Los Angeles, CA 78201",grace3246@customer.com,305-575-4497
C3247,Dennis Hernandez,"215 Main St, New York, IL 92101",dennis3247@customer.com,619-832-5424
C3248,Evelyn King,"3000 Elm St, Dallas, CA 10001",evelyn3248@customer.com,212-735-1930
C3249,Gregory Roberts,"4836 Elm St, San Jose, CA 19101",gregory3249@customer.com,215-907-7491
C3250,Anna Lopez,"8208 Lakeview Dr, San Jose, TX 85001",anna3250@customer.com,602-767-4758
C3251,Walter Gonzalez,"3817 Park Blvd, San Diego, IL 92101",walter3251@customer.com,619-348-4707
C3252,Rose Wright,"6899 Highland Ave, San Jose, CA 77001",rose3252@customer.com,713-966-4229
C3253,Patrick Johnson,"3152 Highland Ave, Los Angeles, NY 90001",patrick3253@customer.com,323-511-5040
C3254,Judith Baker,"4175 Cedar Ln, San Jose, CA 85001",judith3254@customer.com,602-363-4475
C3255,Henry Green,"404 Sunset Rd, Dallas, PA 19101",henry3255@customer.com,215-813-9072
C3256,Christina Ramirez,"2553 Elm St, Philadelphia, AZ 85001",christina3256@customer.com,602-551-9046
C3257,Douglas Mitchell,"1819 Main St, Philadelphia, TX 60601",douglas3257@customer.com,312-214-6596
C3258,Maria Jones,"3653 Maple Dr, Los Angeles, PA 19101",maria3258@customer.com,215-559-6061
C3259,Harold Davis,"1254 Highland Ave, San Jose, TX 78201",harold3259@customer.com,512-532-3358
C3260,Nicole Scott,"8166 Broadway, New York, TX 75201",nicole3260@customer.com,718-663-4522
C3261,Alexander Jones,"9694 Main St, Houston, PA 92101",alexander3261@customer.com,619-654-5509
C3262,Megan Davis,"8835 Broadway, Los Angeles, CA 85001",megan3262@customer.com,602-404-5159
C3263,Samuel Scott,"127 Cedar Ln, San Antonio, CA 77001",samuel3263@customer.com,713-947-2961
C3264,Dorothy Campbell,"8606 Elm St, Chicago, CA 75201",dorothy3264@customer.com,415-143-6221
C3265,Frank Brown,"7402 Washington St, San Diego, CA 78201",frank3265@customer.com,415-789-9757
C3266,Sophia Lopez,"4141 Broadway, New York, AZ 60601",sophia3266@customer.com,312-123-5657
C3267,Lawrence Adams,"4751 Maple Dr, Phoenix, NY 19101",lawrence3267@customer.com,215-952-7780
C3268,Alice Wilson,"8237 Lakeview Dr, Dallas, NY 60601",alice3268@customer.com,312-800-8810
C3269,Arthur Flores,"4768 Park Blvd, Los Angeles, NY 92101",arthur3269@customer.com,619-458-4449
C3270,Ruth Lewis,"8196 Highland Ave, New York, TX 75201",ruth3270@customer.com,512-196-6621
C3271,Philip Sanchez,"5293 Washington St, Dallas, NY 60601",philip3271@customer.com,312-881-1345
C3272,Diana Williams,"4762 Sunset Rd, Chicago, IL 85001",diana3272@customer.com,602-637-3767
C3273,Roger Lee,"9758 Maple Dr, Phoenix, TX 90001",roger3273@customer.com,323-810-9675
C3274,Natalie Baker,"2963 Highland Ave, Chicago, CA 19101",natalie3274@customer.com,215-108-9962
C3275,Benjamin Thompson,"5272 Main St, San Antonio, PA 60601",benjamin3275@customer.com,312-563-3527
C3276,Virginia Hill,"1937 Main St, Houston, CA 90001",virginia3276@customer.com,323-815-3264
C3277,Bruce Martin,"9934 Broadway, San Diego, NY 85001",bruce3277@customer.com,602-811-8280
C3278,Madison Wright,"5614 Lakeview Dr, Phoenix, PA 78201",madison3278@customer.com,512-741-5781
C3279,Adam Lewis,"8139 Sunset Rd, Houston, CA 10001",adam3279@customer.com,212-826-8253
C3280,Abigail Adams,"4586 Washington St, Philadelphia, IL 10001",abigail3280@customer.com,212-367-1744
C3281,Gerald Harris,"4344 Washington St, Houston, TX 78201",gerald3281@customer.com,305-499-2430
C3282,Lauren Mitchell,"6826 Highland Ave, Phoenix, CA 60601",lauren3282@customer.com,312-127-2974
C3283,Keith Hernandez,"8396 Sunset Rd, Dallas, NY 77001",keith3283@customer.com,713-599-6972
C3284,Isabella Scott,"4406 Sunset Rd, Philadelphia, AZ 19101",isabella3284@customer.com,215-652-2778
C3285,Terry Lee,"8119 Cedar Ln, Los Angeles, IL 92101",terry3285@customer.com,619-503-5469
C3286,Jane Robinson,"5222 Cedar Ln, Houston, CA 77001",jane3286@customer.com,713-453-1997
C3287,Wayne Johnson,"7092 Sunset Rd, Chicago, CA 78201",wayne3287@customer.com,646-139-4065
C3288,Amy Moore,"6226 Washington St, Chicago, CA 85001",amy3288@customer.com,602-329-9759
C3289,Ralph Clark,"9231 Cedar Ln, San Antonio, CA 75201",ralph3289@customer.com,512-591-5429
C3290,Cynthia Scott,"4580 Maple Dr, Los Angeles, CA 92101",cynthia3290@customer.com,619-358-9535
C3291,Smith Sanchez,"1726 Park Blvd, Dallas, TX 60601",smith3291@customer.com,312-843-2879
C3292,Johnson Hall,"4972 Maple Dr, Philadelphia, IL 95101",johnson3292@customer.com,408-889-8997
C3293,Williams Hill,"4190 Sunset Rd, San Diego, PA 78201",williams3293@customer.com,512-822-1078
C3294,Brown Sanchez,"2866 Park Blvd, San Antonio, TX 95101",brown3294@customer.com,408-488-6611
C3295,Jones Gonzalez,"1706 Lakeview Dr, Dallas, PA 19101",jones3295@customer.com,215-566-2798
C3296,Garcia Gonzalez,"7483 Lakeview Dr, Houston, NY 85001",garcia3296@customer.com,602-200-5314
C3297,Miller Rodriguez,"8549 Lakeview Dr, Los Angeles, TX 75201",miller3297@customer.com,415-459-6433
C3298,Davis Roberts,"6502 Cedar Ln, New York, CA 78201",davis3298@customer.com,646-684-8599
C3299,Rodriguez White,"4152 Cedar Ln, Houston, CA 90001",rodriguez3299@customer.com,323-881-6448
C3300,Martinez Hall,"8295 Washington St, Los Angeles, PA 78201",martinez3300@customer.com,512-818-2330
C3301,Hernandez Nelson,"1868 Maple Dr, Dallas, TX 85001",hernandez3301@customer.com,602-460-3540
C3302,Lopez Jackson,"5081 Highland Ave, Houston, PA 60601",lopez3302@customer.com,312-296-4440
C3303,Gonzalez Robinson,"2938 Highland Ave, Chicago, CA 19101",gonzalez3303@customer.com,215-859-1896
C3304,Wilson Davis,"3455 Maple Dr, Dallas, PA 92101",wilson3304@customer.com,619-922-5044
C3305,Anderson Flores,"6051 Park Blvd, San Jose, TX 90001",anderson3305@customer.com,323-376-1314
C3306,Thomas Martin,"3931 Lakeview Dr, Houston, CA 95101",thomas3306@customer.com,408-320-8397
C3307,Taylor Hernandez,"1097 Elm St, Philadelphia, NY 60601",taylor3307@customer.com,312-225-9272
C3308,Moore Anderson,"126 Washington St, Dallas, TX 75201",moore3308@customer.com,305-814-4962
C3309,Jackson Adams,"3337 Elm St, San Diego, TX 60601",jackson3309@customer.com,312-747-9887
C3310,Martin Torres,"9038 Maple Dr, San Diego, CA 10001",martin3310@customer.com,212-178-5196
C3311,Peter White,"3894 Washington St, Houston, AZ 90001",peter3311@customer.com,323-949-8196
C3312,Victoria White,"6932 Broadway, San Jose, CA 10001",victoria3312@customer.com,212-898-7012
C3313,Raymond King,"2919 Elm St, Houston, TX 85001",raymond3313@customer.com,602-923-1697
C3314,Julia Hall,"5389 Broadway, Dallas, TX 92101",julia3314@customer.com,619-406-4185
C3315,Scott Hernandez,"9361 Park Blvd, San Jose, PA 95101",scott3315@customer.com,408-581-6391
C3316,Grace Lee,"6029 Lakeview Dr, Philadelphia, TX 92101",grace3316@customer.com,619-633-2031
